Date,AMPFX
2023-06-07,33.97999954223633
2023-06-08,34.13999938964844
2023-06-09,34.15999984741211
2023-06-12,34.619998931884766
2023-06-13,34.849998474121094
2023-06-14,34.81999969482422
2023-06-15,35.22999954223633
2023-06-16,34.959999084472656
2023-06-20,34.869998931884766
2023-06-21,34.75
2023-06-22,34.880001068115234
2023-06-23,34.63999938964844
2023-06-26,34.4900016784668
2023-06-27,34.91999816894531
2023-06-28,35.029998779296875
2023-06-29,35.119998931884766
2023-06-30,35.45000076293945
2023-07-03,35.38999938964844
2023-07-05,35.31999969482422
2023-07-06,34.95000076293945
2023-07-07,34.93000030517578
2023-07-10,35.209999084472656
2023-07-11,35.5
2023-07-12,35.72999954223633
2023-07-13,36.11000061035156
2023-07-14,36.150001525878906
2023-07-17,36.29999923706055
2023-07-18,36.599998474121094
2023-07-19,36.619998931884766
2023-07-20,36.189998626708984
2023-07-21,36.2400016784668
2023-07-24,36.209999084472656
2023-07-25,36.36000061035156
2023-07-26,36.369998931884766
2023-07-27,36.11000061035156
2023-07-28,36.560001373291016
2023-07-31,36.599998474121094
2023-08-01,36.5099983215332
2023-08-02,35.88999938964844
2023-08-03,35.83000183105469
2023-08-04,35.77000045776367
2023-08-07,36.130001068115234
2023-08-08,35.880001068115234
2023-08-09,35.599998474121094
2023-08-10,35.689998626708984
2023-08-11,35.5099983215332
2023-08-14,35.7400016784668
2023-08-15,35.380001068115234
2023-08-16,35.099998474121094
2023-08-17,34.65999984741211
2023-08-18,34.689998626708984
2023-08-21,34.91999816894531
2023-08-22,34.91999816894531
2023-08-23,35.369998931884766
2023-08-24,34.75
2023-08-25,34.95000076293945
2023-08-28,35.189998626708984
2023-08-29,35.790000915527344
2023-08-30,35.97999954223633
2023-08-31,35.97999954223633
2023-09-01,36.060001373291016
2023-09-05,35.83000183105469
2023-09-06,35.72999954223633
2023-09-07,35.63999938964844
2023-09-08,35.61000061035156
2023-09-11,35.790000915527344
2023-09-12,35.52000045776367
2023-09-13,35.459999084472656
2023-09-14,35.61000061035156
2023-09-15,35.209999084472656
2023-09-18,35.13999938964844
2023-09-19,35.040000915527344
2023-09-20,34.7400016784668
2023-09-21,34.040000915527344
2023-09-22,34.0
2023-09-25,34.130001068115234
2023-09-26,33.68000030517578
2023-09-27,33.779998779296875
2023-09-28,34.04999923706055
2023-09-29,33.9900016784668
2023-10-02,33.95000076293945
2023-10-03,33.369998931884766
2023-10-04,33.68000030517578
2023-10-05,33.630001068115234
2023-10-06,34.119998931884766
2023-10-09,34.220001220703125
2023-10-10,34.5
2023-10-11,34.59000015258789
2023-10-12,34.2599983215332
2023-10-13,33.970001220703125
2023-10-16,34.38999938964844
2023-10-17,34.47999954223633
2023-10-18,33.90999984741211
2023-10-19,33.630001068115234
2023-10-20,33.27000045776367
2023-10-23,33.279998779296875
2023-10-24,33.540000915527344
2023-10-25,32.880001068115234
2023-10-26,32.47999954223633
2023-10-27,32.38999938964844
2023-10-30,32.7400016784668
2023-10-31,32.970001220703125
2023-11-01,33.279998779296875
2023-11-02,33.939998626708984
2023-11-03,34.43000030517578
2023-11-06,34.380001068115234
2023-11-07,34.63999938964844
2023-11-08,34.65999984741211
2023-11-09,34.43000030517578
2023-11-10,34.97999954223633
2023-11-13,35.0
2023-11-14,35.849998474121094
2023-11-15,35.91999816894531
2023-11-16,35.90999984741211
2023-11-17,36.0
2023-11-20,36.34000015258789
2023-11-21,36.290000915527344
2023-11-22,36.470001220703125
2023-11-24,36.52000045776367
2023-11-27,36.41999816894531
2023-11-28,36.34000015258789
2023-11-29,36.369998931884766
2023-11-30,36.5099983215332
2023-12-01,36.869998931884766
2023-12-04,36.709999084472656
2023-12-05,36.52000045776367
2023-12-06,36.380001068115234
2023-12-07,36.65999984741211
2023-12-08,36.869998931884766
2023-12-11,37.16999816894531
2023-12-12,37.45000076293945
2023-12-13,36.88999938964844
2023-12-14,37.08000183105469
2023-12-15,37.09000015258789
2023-12-18,37.2599983215332
2023-12-19,37.54999923706055
2023-12-20,36.959999084472656
2023-12-21,37.4900016784668
2023-12-22,37.56999969482422
2023-12-26,37.75
2023-12-27,37.849998474121094
2023-12-28,37.86000061035156
2023-12-29,37.66999816894531
2024-01-02,37.25
2024-01-03,36.68000030517578
2024-01-04,36.65999984741211
2024-01-05,36.650001525878906
2024-01-08,37.29999923706055
2024-01-09,37.31999969482422
2024-01-10,37.560001373291016
2024-01-11,37.65999984741211
2024-01-12,37.65999984741211
2024-01-16,37.52000045776367
2024-01-17,37.310001373291016
2024-01-18,37.7400016784668
2024-01-19,38.15999984741211
2024-01-22,38.36000061035156
2024-01-23,38.34000015258789
2024-01-24,38.36000061035156
2024-01-25,38.58000183105469
2024-01-26,38.599998474121094
2024-01-29,39.0
2024-01-30,38.849998474121094
2024-01-31,38.209999084472656
2024-02-01,38.7599983215332
2024-02-02,39.279998779296875
2024-02-05,39.279998779296875
2024-02-06,39.2599983215332
2024-02-07,39.720001220703125
2024-02-08,39.86000061035156
2024-02-09,40.09000015258789
2024-02-12,40.040000915527344
2024-02-13,39.34000015258789
2024-02-14,39.90999984741211
2024-02-15,40.150001525878906
2024-02-16,39.88999938964844
2024-02-20,39.59000015258789
2024-02-21,39.5099983215332
2024-02-22,40.459999084472656
2024-02-23,40.470001220703125
2024-02-26,40.439998626708984
2024-02-27,40.58000183105469
2024-02-28,40.439998626708984
2024-02-29,40.65999984741211
2024-03-01,41.11000061035156
2024-03-04,41.04999923706055
2024-03-05,40.470001220703125
2024-03-06,40.709999084472656
2024-03-07,41.290000915527344
2024-03-08,40.880001068115234
2024-03-11,40.68000030517578
2024-03-12,41.150001525878906
2024-03-13,41.099998474121094
2024-03-14,40.959999084472656
2024-03-15,40.54999923706055
2024-03-18,40.75
2024-03-19,40.97999954223633
2024-03-20,41.439998626708984
2024-03-21,41.810001373291016
2024-03-22,41.65999984741211
2024-03-25,41.540000915527344
2024-03-26,41.4900016784668
2024-03-27,41.70000076293945
2024-03-28,41.70000076293945
2024-04-01,41.65999984741211
2024-04-02,41.27000045776367
2024-04-03,41.470001220703125
2024-04-04,40.900001525878906
2024-04-05,41.47999954223633
2024-04-08,41.52000045776367
2024-04-09,41.59000015258789
2024-04-10,41.15999984741211
2024-04-11,41.4900016784668
2024-04-12,40.77000045776367
2024-04-15,40.16999816894531
2024-04-16,40.15999984741211
2024-04-17,39.81999969482422
2024-04-18,39.58000183105469
2024-04-19,39.06999969482422
2024-04-22,39.349998474121094
2024-04-23,40.08000183105469
2024-04-24,40.02000045776367
2024-04-25,39.810001373291016
2024-04-26,40.2400016784668
2024-04-29,40.290000915527344
2024-04-30,39.63999938964844
2024-05-01,39.54999923706055
2024-05-02,39.86000061035156
2024-05-03,40.310001373291016
2024-05-06,40.869998931884766
2024-05-07,40.970001220703125
2024-05-08,40.869998931884766
2024-05-09,41.02000045776367
2024-05-10,41.13999938964844
2024-05-13,41.02000045776367
2024-05-14,41.22999954223633
2024-05-15,41.779998779296875
2024-05-16,41.56999969482422
2024-05-17,41.56999969482422
2024-05-20,41.7599983215332
2024-05-21,41.7599983215332
2024-05-22,41.650001525878906
2024-05-23,41.33000183105469
2024-05-24,41.68000030517578
2024-05-28,41.52000045776367
2024-05-29,41.16999816894531
2024-05-30,40.75
2024-05-31,40.970001220703125
2024-06-03,41.0099983215332
2024-06-04,41.02000045776367
2024-06-05,41.7599983215332
2024-06-06,41.77000045776367
2024-06-07,41.630001068115234
2024-06-10,41.84000015258789
2024-06-11,41.939998626708984
2024-06-12,41.61000061035156
2024-06-13,41.709999084472656
2024-06-14,41.619998931884766
2024-06-17,42.0099983215332
2024-06-18,42.029998779296875
2024-06-20,41.900001525878906
2024-06-21,41.880001068115234
2024-06-24,41.77000045776367
2024-06-25,41.880001068115234
2024-06-26,41.95000076293945
2024-06-27,42.02000045776367
2024-06-28,41.86000061035156
2024-07-01,41.86000061035156
2024-07-02,42.06999969482422
2024-07-03,42.29999923706055
2024-07-05,42.540000915527344
2024-07-08,42.52000045776367
2024-07-09,42.36000061035156
2024-07-10,42.70000076293945
2024-07-11,42.59000015258789
2024-07-12,42.77000045776367
2024-07-15,42.83000183105469
2024-07-16,43.189998626708984
2024-07-17,42.18000030517578
2024-07-18,41.810001373291016
2024-07-19,41.650001525878906
2024-07-22,42.150001525878906
2024-07-23,42.34000015258789
2024-07-24,41.22999954223633
2024-07-25,41.09000015258789
2024-07-26,41.4900016784668
2024-07-29,41.5
2024-07-30,41.38999938964844
2024-07-31,42.11000061035156
2024-08-01,41.5099983215332
2024-08-02,40.599998474121094
2024-08-05,39.560001373291016
2024-08-06,39.970001220703125
2024-08-07,39.63999938964844
2024-08-08,40.650001525878906
2024-08-09,40.86000061035156
2024-08-12,40.779998779296875
2024-08-13,41.470001220703125
2024-08-14,41.58000183105469
2024-08-15,42.36000061035156
2024-08-16,42.34000015258789
2024-08-19,42.7400016784668
2024-08-20,42.689998626708984
2024-08-21,42.880001068115234
2024-08-22,42.470001220703125
2024-08-23,42.959999084472656
2024-08-26,42.72999954223633
2024-08-27,42.84000015258789
2024-08-28,42.560001373291016
2024-08-29,42.650001525878906
2024-08-30,42.97999954223633
2024-09-03,41.9900016784668
2024-09-04,41.880001068115234
2024-09-05,41.66999816894531
2024-09-06,40.91999816894531
2024-09-09,41.34000015258789
2024-09-10,41.54999923706055
2024-09-11,42.15999984741211
2024-09-12,42.59000015258789
2024-09-13,42.939998626708984
2024-09-16,42.959999084472656
2024-09-17,42.9900016784668
2024-09-18,42.88999938964844
2024-09-19,43.689998626708984
2024-09-20,43.619998931884766
2024-09-23,43.720001220703125
2024-09-24,43.84000015258789
2024-09-25,43.7400016784668
2024-09-26,43.93000030517578
2024-09-27,43.790000915527344
2024-09-30,43.88999938964844
2024-10-01,43.52000045776367
2024-10-02,43.59000015258789
2024-10-03,43.40999984741211
2024-10-04,43.81999969482422
2024-10-07,43.380001068115234
2024-10-08,43.880001068115234
2024-10-09,44.22999954223633
2024-10-10,44.130001068115234
2024-10-11,44.47999954223633
2024-10-14,44.779998779296875
2024-10-15,44.34000015258789
2024-10-16,44.459999084472656
2024-10-17,44.5
2024-10-18,44.65999984741211
2024-10-21,44.470001220703125
2024-10-22,44.41999816894531
2024-10-23,43.900001525878906
2024-10-24,43.90999984741211
2024-10-25,43.959999084472656
2024-10-28,44.04999923706055
2024-10-29,44.2599983215332
2024-10-30,44.130001068115234
2024-10-31,43.220001220703125
2024-11-01,43.47999954223633
2024-11-04,43.43000030517578
2024-11-05,43.97999954223633
2024-11-06,44.970001220703125
2024-11-07,45.2599983215332
2024-11-08,45.52000045776367
2024-11-11,45.709999084472656
2024-11-12,45.58000183105469
2024-11-13,45.529998779296875
2024-11-14,45.060001373291016
2024-11-15,44.15999984741211
2024-11-18,44.2400016784668
2024-11-19,44.40999984741211
2024-11-20,44.52000045776367
2024-11-21,44.650001525878906
