Date,VTMNX
2023-01-30,14.619999885559082
2023-01-31,14.710000038146973
2023-02-01,14.850000381469727
2023-02-02,14.850000381469727
2023-02-03,14.680000305175781
2023-02-06,14.520000457763672
2023-02-07,14.649999618530273
2023-02-08,14.569999694824219
2023-02-09,14.579999923706055
2023-02-10,14.539999961853027
2023-02-13,14.649999618530273
2023-02-14,14.65999984741211
2023-02-15,14.579999923706055
2023-02-16,14.539999961853027
2023-02-17,14.550000190734863
2023-02-21,14.390000343322754
2023-02-22,14.300000190734863
2023-02-23,14.359999656677246
2023-02-24,14.140000343322754
2023-02-27,14.289999961853027
2023-02-28,14.210000038146973
2023-03-01,14.279999732971191
2023-03-02,14.319999694824219
2023-03-03,14.510000228881836
2023-03-06,14.489999771118164
2023-03-07,14.239999771118164
2023-03-08,14.279999732971191
2023-03-09,14.180000305175781
2023-03-10,14.0600004196167
2023-03-13,13.970000267028809
2023-03-14,14.079999923706055
2023-03-15,13.710000038146973
2023-03-16,13.869999885559082
2023-03-17,13.720000267028809
2023-03-20,13.890000343322754
2023-03-21,14.039999961853027
2023-03-22,14.029999732971191
2023-03-23,14.0600004196167
2023-03-24,13.979999542236328
2023-03-27,14.069999694824219
2023-03-28,14.130000114440918
2023-03-29,14.289999961853027
2023-03-30,14.460000038146973
2023-03-31,14.529999732971191
2023-04-03,14.640000343322754
2023-04-04,14.640000343322754
2023-04-05,14.550000190734863
2023-04-06,14.569999694824219
2023-04-10,14.539999961853027
2023-04-11,14.640000343322754
2023-04-12,14.729999542236328
2023-04-13,14.9399995803833
2023-04-14,14.890000343322754
2023-04-17,14.859999656677246
2023-04-18,14.930000305175781
2023-04-19,14.880000114440918
2023-04-20,14.869999885559082
2023-04-21,14.920000076293945
2023-04-24,14.949999809265137
2023-04-25,14.75
2023-04-26,14.720000267028809
2023-04-27,14.890000343322754
2023-04-28,14.899999618530273
2023-05-01,14.869999885559082
2023-05-02,14.75
2023-05-03,14.779999732971191
2023-05-04,14.760000228881836
2023-05-05,14.970000267028809
2023-05-08,14.979999542236328
2023-05-09,14.9399995803833
2023-05-10,14.920000076293945
2023-05-11,14.84000015258789
2023-05-12,14.800000190734863
2023-05-15,14.920000076293945
2023-05-16,14.789999961853027
2023-05-17,14.850000381469727
2023-05-18,14.829999923706055
2023-05-19,14.899999618530273
2023-05-22,14.930000305175781
2023-05-23,14.739999771118164
2023-05-24,14.529999732971191
2023-05-25,14.479999542236328
2023-05-26,14.609999656677246
2023-05-30,14.5
2023-05-31,14.350000381469727
2023-06-01,14.569999694824219
2023-06-02,14.75
2023-06-05,14.720000267028809
2023-06-06,14.8100004196167
2023-06-07,14.699999809265137
2023-06-08,14.829999923706055
2023-06-09,14.829999923706055
2023-06-12,14.899999618530273
2023-06-13,15.020000457763672
2023-06-14,15.069999694824219
2023-06-15,15.220000267028809
2023-06-16,15.050000190734863
2023-06-20,14.869999885559082
2023-06-21,14.869999885559082
2023-06-22,14.779999732971191
2023-06-23,14.550000190734863
2023-06-26,14.569999694824219
2023-06-27,14.680000305175781
2023-06-28,14.699999809265137
2023-06-29,14.670000076293945
2023-06-30,14.850000381469727
2023-07-03,14.859999656677246
2023-07-05,14.720000267028809
2023-07-06,14.470000267028809
2023-07-07,14.569999694824219
2023-07-10,14.609999656677246
2023-07-11,14.75
2023-07-12,15.020000457763672
2023-07-13,15.270000457763672
2023-07-14,15.1899995803833
2023-07-17,15.170000076293945
2023-07-18,15.270000457763672
2023-07-19,15.270000457763672
2023-07-20,15.1899995803833
2023-07-21,15.199999809265137
2023-07-24,15.1899995803833
2023-07-25,15.25
2023-07-26,15.25
2023-07-27,15.210000038146973
2023-07-28,15.300000190734863
2023-07-31,15.319999694824219
2023-08-01,15.170000076293945
2023-08-02,14.869999885559082
2023-08-03,14.819999694824219
2023-08-04,14.859999656677246
2023-08-07,14.970000267028809
2023-08-08,14.859999656677246
2023-08-09,14.869999885559082
2023-08-10,14.920000076293945
2023-08-11,14.829999923706055
2023-08-14,14.760000228881836
2023-08-15,14.579999923706055
2023-08-16,14.460000038146973
2023-08-17,14.369999885559082
2023-08-18,14.350000381469727
2023-08-21,14.399999618530273
2023-08-22,14.380000114440918
2023-08-23,14.520000457763672
2023-08-24,14.34000015258789
2023-08-25,14.40999984741211
2023-08-28,14.550000190734863
2023-08-29,14.760000228881836
2023-08-30,14.760000228881836
2023-08-31,14.710000038146973
2023-09-01,14.720000267028809
2023-09-05,14.609999656677246
2023-09-06,14.5600004196167
2023-09-07,14.5
2023-09-08,14.479999542236328
2023-09-11,14.619999885559082
2023-09-12,14.579999923706055
2023-09-13,14.550000190734863
2023-09-14,14.729999542236328
2023-09-15,14.609999656677246
2023-09-18,14.539999961853027
2023-09-19,14.550000190734863
2023-09-20,14.510000228881836
2023-09-21,14.289999961853027
2023-09-22,14.279999732971191
2023-09-25,14.229999542236328
2023-09-26,14.039999961853027
2023-09-27,14.0
2023-09-28,14.109999656677246
2023-09-29,14.0600004196167
2023-10-02,13.859999656677246
2023-10-03,13.680000305175781
2023-10-04,13.680000305175781
2023-10-05,13.789999961853027
2023-10-06,13.930000305175781
2023-10-09,13.920000076293945
2023-10-10,14.119999885559082
2023-10-11,14.180000305175781
2023-10-12,14.069999694824219
2023-10-13,13.930000305175781
2023-10-16,14.020000457763672
2023-10-17,14.029999732971191
2023-10-18,13.819999694824219
2023-10-19,13.710000038146973
2023-10-20,13.5600004196167
2023-10-23,13.579999923706055
2023-10-24,13.619999885559082
2023-10-25,13.520000457763672
2023-10-26,13.420000076293945
2023-10-27,13.380000114440918
2023-10-30,13.529999732971191
2023-10-31,13.5600004196167
2023-11-01,13.710000038146973
2023-11-02,14.0
2023-11-03,14.180000305175781
2023-11-06,14.170000076293945
2023-11-07,14.0600004196167
2023-11-08,14.020000457763672
2023-11-09,14.020000457763672
2023-11-10,14.079999923706055
2023-11-13,14.100000381469727
2023-11-14,14.479999542236328
2023-11-15,14.479999542236328
2023-11-16,14.449999809265137
2023-11-17,14.630000114440918
2023-11-20,14.710000038146973
2023-11-21,14.640000343322754
2023-11-22,14.65999984741211
2023-11-24,14.760000228881836
2023-11-27,14.720000267028809
2023-11-28,14.75
2023-11-29,14.779999732971191
2023-11-30,14.779999732971191
2023-12-01,14.920000076293945
2023-12-04,14.8100004196167
2023-12-05,14.760000228881836
2023-12-06,14.789999961853027
2023-12-07,14.859999656677246
2023-12-08,14.899999618530273
2023-12-11,14.930000305175781
2023-12-12,14.9399995803833
2023-12-13,15.149999618530273
2023-12-14,15.319999694824219
2023-12-15,14.989999771118164
2023-12-18,15.020000457763672
2023-12-19,15.15999984741211
2023-12-20,15.010000228881836
2023-12-21,15.229999542236328
2023-12-22,15.25
2023-12-26,15.300000190734863
2023-12-27,15.4399995803833
2023-12-28,15.399999618530273
2023-12-29,15.430000305175781
2024-01-02,15.25
2024-01-03,15.109999656677246
2024-01-04,15.149999618530273
2024-01-05,15.15999984741211
2024-01-08,15.3100004196167
2024-01-09,15.180000305175781
2024-01-10,15.239999771118164
2024-01-11,15.229999542236328
2024-01-12,15.279999732971191
2024-01-16,15.050000190734863
2024-01-17,14.869999885559082
2024-01-18,14.989999771118164
2024-01-19,15.039999961853027
2024-01-22,15.069999694824219
2024-01-23,15.0600004196167
2024-01-24,15.140000343322754
2024-01-25,15.180000305175781
2024-01-26,15.25
2024-01-29,15.34000015258789
2024-01-30,15.319999694824219
2024-01-31,15.229999542236328
2024-02-01,15.390000343322754
2024-02-02,15.289999961853027
2024-02-05,15.1899995803833
2024-02-06,15.270000457763672
2024-02-07,15.289999961853027
2024-02-08,15.289999961853027
2024-02-09,15.3100004196167
2024-02-12,15.359999656677246
2024-02-13,15.109999656677246
2024-02-14,15.260000228881836
2024-02-15,15.430000305175781
2024-02-16,15.460000038146973
2024-02-20,15.5
2024-02-21,15.529999732971191
2024-02-22,15.6899995803833
2024-02-23,15.710000038146973
2024-02-26,15.680000305175781
2024-02-27,15.699999809265137
2024-02-28,15.619999885559082
2024-02-29,15.65999984741211
2024-03-01,15.84000015258789
2024-03-04,15.800000190734863
2024-03-05,15.739999771118164
2024-03-06,15.920000076293945
2024-03-07,16.110000610351562
2024-03-08,16.059999465942383
2024-03-11,15.989999771118164
2024-03-12,16.1200008392334
2024-03-13,16.110000610351562
2024-03-14,16.010000228881836
2024-03-15,15.890000343322754
2024-03-18,15.899999618530273
2024-03-19,15.930000305175781
2024-03-20,16.09000015258789
2024-03-21,16.1200008392334
2024-03-22,16.059999465942383
2024-03-25,16.040000915527344
2024-03-26,16.049999237060547
2024-03-27,16.15999984741211
2024-03-28,16.1299991607666
2024-04-01,16.030000686645508
2024-04-02,15.960000038146973
2024-04-03,16.049999237060547
2024-04-04,15.9399995803833
2024-04-05,16.0
2024-04-08,16.06999969482422
2024-04-09,16.06999969482422
2024-04-10,15.859999656677246
2024-04-11,15.890000343322754
2024-04-12,15.630000114440918
2024-04-15,15.569999694824219
2024-04-16,15.399999618530273
2024-04-17,15.380000114440918
2024-04-18,15.390000343322754
2024-04-19,15.350000381469727
2024-04-22,15.5600004196167
2024-04-23,15.720000267028809
2024-04-24,15.6899995803833
2024-04-25,15.619999885559082
2024-04-26,15.710000038146973
2024-04-29,15.800000190734863
2024-04-30,15.59000015258789
2024-05-01,15.569999694824219
2024-05-02,15.800000190734863
2024-05-03,15.949999809265137
2024-05-06,16.06999969482422
2024-05-07,16.09000015258789
2024-05-08,16.059999465942383
2024-05-09,16.170000076293945
2024-05-10,16.200000762939453
2024-05-13,16.200000762939453
2024-05-14,16.299999237060547
2024-05-15,16.459999084472656
2024-05-16,16.3799991607666
2024-05-17,16.440000534057617
2024-05-20,16.459999084472656
2024-05-21,16.40999984741211
2024-05-22,16.270000457763672
2024-05-23,16.18000030517578
2024-05-24,16.299999237060547
2024-05-28,16.309999465942383
2024-05-29,16.030000686645508
2024-05-30,16.149999618530273
2024-05-31,16.31999969482422
2024-06-03,16.3700008392334
2024-06-04,16.31999969482422
2024-06-05,16.420000076293945
2024-06-06,16.450000762939453
2024-06-07,16.270000457763672
2024-06-10,16.290000915527344
2024-06-11,16.1200008392334
2024-06-12,16.290000915527344
2024-06-13,16.079999923706055
2024-06-14,15.930000305175781
2024-06-17,15.970000267028809
2024-06-18,16.040000915527344
2024-06-20,16.040000915527344
2024-06-21,15.789999961853027
2024-06-24,15.90999984741211
2024-06-25,15.960000038146973
2024-06-26,15.850000381469727
2024-06-27,15.880000114440918
2024-06-28,15.859999656677246
2024-07-01,15.899999618530273
2024-07-02,15.960000038146973
2024-07-03,16.1200008392334
2024-07-05,16.25
2024-07-08,16.170000076293945
2024-07-09,16.1200008392334
2024-07-10,16.329999923706055
2024-07-11,16.389999389648438
2024-07-12,16.559999465942383
2024-07-15,16.440000534057617
2024-07-16,16.520000457763672
2024-07-17,16.43000030517578
2024-07-18,16.290000915527344
2024-07-19,16.190000534057617
2024-07-22,16.34000015258789
2024-07-23,16.270000457763672
2024-07-24,16.06999969482422
2024-07-25,15.970000267028809
2024-07-26,16.149999618530273
2024-07-29,16.110000610351562
2024-07-30,16.1299991607666
2024-07-31,16.399999618530273
2024-08-01,16.0
2024-08-02,15.699999809265137
2024-08-05,15.300000190734863
2024-08-06,15.390000343322754
2024-08-07,15.420000076293945
2024-08-08,15.6899995803833
2024-08-09,15.729999542236328
2024-08-12,15.729999542236328
2024-08-13,15.989999771118164
2024-08-14,16.049999237060547
2024-08-15,16.239999771118164
2024-08-16,16.360000610351562
2024-08-19,16.549999237060547
2024-08-20,16.5
2024-08-21,16.639999389648438
2024-08-22,16.540000915527344
2024-08-23,16.829999923706055
2024-08-26,16.760000228881836
2024-08-27,16.84000015258789
2024-08-28,16.760000228881836
2024-08-29,16.81999969482422
2024-08-30,16.8799991607666
2024-09-03,16.559999465942383
2024-09-04,16.489999771118164
2024-09-05,16.520000457763672
2024-09-06,16.209999084472656
2024-09-09,16.3700008392334
2024-09-10,16.309999465942383
2024-09-11,16.389999389648438
2024-09-12,16.559999465942383
2024-09-13,16.600000381469727
2024-09-16,16.700000762939453
2024-09-17,16.639999389648438
2024-09-18,16.59000015258789
2024-09-19,16.93000030517578
2024-09-20,16.719999313354492
2024-09-23,16.780000686645508
2024-09-24,16.8799991607666
2024-09-25,16.770000457763672
2024-09-26,17.170000076293945
2024-09-27,17.040000915527344
2024-09-30,17.0
2024-10-01,16.889999389648438
2024-10-02,16.8700008392334
2024-10-03,16.700000762939453
2024-10-04,16.790000915527344
2024-10-07,16.700000762939453
2024-10-08,16.65999984741211
2024-10-09,16.68000030517578
2024-10-10,16.639999389648438
2024-10-11,16.719999313354492
2024-10-14,16.760000228881836
2024-10-15,16.5
2024-10-16,16.56999969482422
2024-10-17,16.579999923706055
2024-10-18,16.670000076293945
2024-10-21,16.489999771118164
2024-10-22,16.399999618530273
2024-10-23,16.25
2024-10-24,16.299999237060547
2024-10-25,16.239999771118164
2024-10-28,16.350000381469727
2024-10-29,16.31999969482422
2024-10-30,16.239999771118164
2024-10-31,16.100000381469727
2024-11-01,16.1299991607666
2024-11-04,16.170000076293945
2024-11-05,16.329999923706055
2024-11-06,16.1299991607666
2024-11-07,16.3700008392334
2024-11-08,16.170000076293945
2024-11-11,16.170000076293945
2024-11-12,15.920000076293945
2024-11-13,15.8100004196167
2024-11-14,15.829999923706055
2024-11-15,15.75
2024-11-18,15.880000114440918
2024-11-19,15.880000114440918
2024-11-20,15.8100004196167
2024-11-21,15.859999656677246
